route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
C6,07914 (U-FR)[2025-7-25],[@1.0.143535942@][1692874152941]/86__07914_(U-FR)[2025-7-25],shape_3,Universität,,1,07914 (U-FR)[2025-7-25]
C6,00602 (U-MD),[@1.0.143535942@][1692874152941]/87__00602_(U-MD),shape_3,Universität,,1,00602 (U-MD)
C6,00602 (U-FR),[@1.0.143535942@][1692874152941]/87__00602_(U-FR),shape_3,Universität,,1,00602 (U-FR)
C6,05314 (U-FR) bis 25.07.25,[@1.0.143535942@][1692874152941]/88__05314_(U-FR)_bis_25.07.25,shape_3,Universität,,1,05314 (U-FR) bis 25.07.25
C6,05314 (U-MD),[@1.0.143535942@][1692874152941]/88__05314_(U-MD),shape_3,Universität,,1,05314 (U-MD)
C6,06614 Ferien (U-FR),[@1.0.143535942@][1692874152941]/88__06614_Ferien_(U-FR),shape_3,Universität,,1,06614 Ferien (U-FR)
C6,06614 Ferien (U-MD),[@1.0.143535942@][1692874152941]/88__06614_Ferien_(U-MD),shape_3,Universität,,1,06614 Ferien (U-MD)
C6,05314 (U-FR),[@1.0.143535942@][1692874152941]/88__05314_(U-FR),shape_3,Universität,,1,05314 (U-FR)
C6,06109 (U-FR),[@1.0.143535942@][1692874152941]/9__06109_(U-FR),shape_2,Hauptbahnhof,,0,06109 (U-FR)
C6,06109 (U-MD),[@1.0.143535942@][1692874152941]/9__06109_(U-MD),shape_2,Hauptbahnhof,,0,06109 (U-MD)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/0__07216_(U-MD),shape_4,Universität,,1,07216 (U-MD)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/0__06416_Ferien_(U-MD),shape_4,Universität,,1,06416 Ferien (U-MD)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/1__06109_(U-MD),shape_4,Universität,,1,06109 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/10__07216_(U-FR),shape_4,Universität,,1,07216 (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/10__07216_(U-MD),shape_4,Universität,,1,07216 (U-MD)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/10__06416_Ferien_(U-FR),shape_4,Universität,,1,06416 Ferien (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/10__06416_Ferien_(U-MD),shape_4,Universität,,1,06416 Ferien (U-MD)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/100__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/100__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/101__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/101__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/101__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/101__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/102__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/102__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/102__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/102__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/103__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/103__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/104__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/104__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/104__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/104__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/104__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/105__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/105__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/106__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/106__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/106__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/106__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/107__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/107__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/107__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/107__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/107__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/108__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/108__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00223 (U-MD),[@1.0.143546102@][1692878901291]/109__00223_(U-MD),shape_5,Hauptbahnhof,,0,00223 (U-MD)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/109__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/109__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,06123 Ferien (U-MD),[@1.0.143546102@][1692878901291]/109__06123_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06123 Ferien (U-MD)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/109__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/11__06109_(U-MD),shape_4,Universität,,1,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/11__06109_(U-FR),shape_4,Universität,,1,06109 (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/110__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/110__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/110__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/110__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/111__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/111__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/111__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/111__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/112__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/112__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/113__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/113__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/113__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/113__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/113__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/114__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/114__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/115__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/115__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/115__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/115__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/116__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/116__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/116__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/116__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/116__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,07914 (U-FR),[@1.0.143546102@][1692878901291]/117__07914_(U-FR),shape_5,Hauptbahnhof,,0,07914 (U-FR)
C1,07914 (U-FR)[2025-7-25],[@1.0.143546102@][1692878901291]/117__07914_(U-FR)[2025-7-25],shape_5,Hauptbahnhof,,0,07914 (U-FR)[2025-7-25]
C1,07914 Ferien (U-MF),[@1.0.143546102@][1692878901291]/117__07914_Ferien_(U-MF),shape_5,Hauptbahnhof,,0,07914 Ferien (U-MF)
C1,07914 (U-MD),[@1.0.143546102@][1692878901291]/117__07914_(U-MD),shape_5,Hauptbahnhof,,0,07914 (U-MD)
C1,07914 (U-MD),[@1.0.143546102@][1692878901291]/118__07914_(U-MD),shape_5,Hauptbahnhof,,0,07914 (U-MD)
C1,07914 (U-FR)[2025-7-25],[@1.0.143546102@][1692878901291]/118__07914_(U-FR)[2025-7-25],shape_5,Hauptbahnhof,,0,07914 (U-FR)[2025-7-25]
C1,07914 Ferien (U-MF),[@1.0.143546102@][1692878901291]/118__07914_Ferien_(U-MF),shape_5,Hauptbahnhof,,0,07914 Ferien (U-MF)
C1,07914 (U-FR),[@1.0.143546102@][1692878901291]/118__07914_(U-FR),shape_5,Hauptbahnhof,,0,07914 (U-FR)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/119__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/119__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/12__06109_(U-MD),shape_4,Universität,,1,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/12__06109_(U-FR),shape_4,Universität,,1,06109 (U-FR)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/120__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/120__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/120__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/120__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/120__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/121__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/121__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/122__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/122__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/123__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/123__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/123__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/123__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/124__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/124__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/124__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/124__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/125__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/125__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/126__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/126__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/126__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/126__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/126__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/127__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/127__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/128__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/128__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/129__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/129__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/129__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/129__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/13__06112_Ferien_(U-FR),shape_4,Universität,,1,06112 Ferien (U-FR)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/13__00312_(U-FR),shape_4,Universität,,1,00312 (U-FR)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/13__00312_(U-MD),shape_4,Universität,,1,00312 (U-MD)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/13__06112_Ferien_(U-MD),shape_4,Universität,,1,06112 Ferien (U-MD)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/130__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/130__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/130__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/130__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/131__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/131__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/131__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/131__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/131__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/132__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/132__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/132__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/132__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/133__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/133__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/133__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/133__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/134__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/134__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00312 (U-FR),[@1.0.143546102@][1692878901291]/135__00312_(U-FR),shape_5,Hauptbahnhof,,0,00312 (U-FR)
C1,06112 Ferien (U-MD),[@1.0.143546102@][1692878901291]/135__06112_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06112 Ferien (U-MD)
C1,00312 (U-MD),[@1.0.143546102@][1692878901291]/135__00312_(U-MD),shape_5,Hauptbahnhof,,0,00312 (U-MD)
C1,06112 Ferien (U-FR),[@1.0.143546102@][1692878901291]/135__06112_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06112 Ferien (U-FR)
C1,08022 (U-MF) bis 25.07.25,[@1.0.143546102@][1692878901291]/136__08022_(U-MF)_bis_25.07.25,shape_5,Hauptbahnhof,,0,08022 (U-MF) bis 25.07.25
C1,06123 Ferien (U-MD),[@1.0.143546102@][1692878901291]/136__06123_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06123 Ferien (U-MD)
C1,06123 Ferien (U-FR),[@1.0.143546102@][1692878901291]/136__06123_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06123 Ferien (U-FR)
C1,08022 (U-MF),[@1.0.143546102@][1692878901291]/136__08022_(U-MF),shape_5,Hauptbahnhof,,0,08022 (U-MF)
C1,05315 (U-MF) bis 25.07.25[2025-7-25],[@1.0.143546102@][1692878901291]/137__05315_(U-MF)_bis_25.07.25[2025-7-25],shape_5,Hauptbahnhof,,0,05315 (U-MF) bis 25.07.25[2025-7-25]
C1,20615 Ferien (U-MF),[@1.0.143546102@][1692878901291]/137__20615_Ferien_(U-MF),shape_5,Hauptbahnhof,,0,20615 Ferien (U-MF)
C1,05315 (U-MF),[@1.0.143546102@][1692878901291]/137__05315_(U-MF),shape_5,Hauptbahnhof,,0,05315 (U-MF)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/138__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/138__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/139__00602_(U-FR),shape_5,Hauptbahnhof,,0,00602 (U-FR)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/139__00602_(U-MD),shape_5,Hauptbahnhof,,0,00602 (U-MD)
C1,00602 (U-MD),[@1.0.143546102@][1692878901291]/14__00602_(U-MD),shape_4,Universität,,1,00602 (U-MD)
C1,00602 (U-FR),[@1.0.143546102@][1692878901291]/14__00602_(U-FR),shape_4,Universität,,1,00602 (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/140__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/140__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/140__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/140__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/140__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,06109 (U-MD),[@1.0.143546102@][1692878901291]/141__06109_(U-MD),shape_5,Hauptbahnhof,,0,06109 (U-MD)
C1,06109 (U-FR),[@1.0.143546102@][1692878901291]/141__06109_(U-FR),shape_5,Hauptbahnhof,,0,06109 (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/142__07216_(U-MD),shape_5,Hauptbahnhof,,0,07216 (U-MD)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/142__07216_(U-FR),shape_5,Hauptbahnhof,,0,07216 (U-FR)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/142__06416_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06416 Ferien (U-FR)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/142__06416_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06416 Ferien (U-MD)
C1,06614 Ferien (U-MD),[@1.0.143546102@][1692878901291]/143__06614_Ferien_(U-MD),shape_5,Hauptbahnhof,,0,06614 Ferien (U-MD)
C1,05314 (U-FR) bis 25.07.25,[@1.0.143546102@][1692878901291]/143__05314_(U-FR)_bis_25.07.25,shape_5,Hauptbahnhof,,0,05314 (U-FR) bis 25.07.25
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/143__05314_(U-MD),shape_5,Hauptbahnhof,,0,05314 (U-MD)
C1,05314 (U-FR),[@1.0.143546102@][1692878901291]/143__05314_(U-FR),shape_5,Hauptbahnhof,,0,05314 (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/143__06614_Ferien_(U-FR),shape_5,Hauptbahnhof,,0,06614 Ferien (U-FR)
C1,07216 (U-FR),[@1.0.143546102@][1692878901291]/15__07216_(U-FR),shape_4,Universität,,1,07216 (U-FR)
C1,07216 (U-MD),[@1.0.143546102@][1692878901291]/15__07216_(U-MD),shape_4,Universität,,1,07216 (U-MD)
C1,06416 Ferien (U-MD),[@1.0.143546102@][1692878901291]/15__06416_Ferien_(U-MD),shape_4,Universität,,1,06416 Ferien (U-MD)
C1,06416 Ferien (U-FR),[@1.0.143546102@][1692878901291]/15__06416_Ferien_(U-FR),shape_4,Universität,,1,06416 Ferien (U-FR)
C1,06614 Ferien (U-FR),[@1.0.143546102@][1692878901291]/16__06614_Ferien_(U-FR),shape_4,Universität,,1,06614 Ferien (U-FR)
C1,05314 (U-MD),[@1.0.143546102@][1692878901291]/16__05314_(U-MD),shape_4,Universität,,1,05314 (U-MD)
